Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29
-0.7348127677466636,-2.8348148755013334,-4.554009478230659,-7.4443890790036225,6.3632151904302665,-0.16603237076608424,-1.4074107849001551,2.635098031120438,-0.5981587531913595,7.184898699805774,-4.175186676253925,-2.1417415121058907,-1.5699612619745995,-2.5767936343873816,4.761509283036068,-5.217829487506454,23.80981414225069,0.015541202162342449,-2.486406704096357,-2.52060843862943,-8.366916501769403,4.076429064900886,2.6647587217633815,1.3003969086397846,0.8551858031174051,0.7221866543314976,1.3034144014118345,-0.3046632587055178,5.6046326962783315,-5.013702320943249
-4.402090476286336,-0.2795741210909555,-4.17406889895277,-2.2239898799011297,-7.865855642597879,-3.0176680182991404,2.705414247954737,-0.6155235452936352,3.170799771124375,1.383366309803362,-5.0947832191765405,-1.3294503196580432,2.9813637860571163,-5.106222400282912,3.393144704698167,3.741549119409303,0.3684758132765462,-6.054517110919792,3.474511570812636,-2.0697988068541555,3.1209001147033772,-4.567986796217547,-15.249834519242466,-0.8780032971587057,0.6662303553980577,-1.8495944127371953,4.50125653891946,-4.503170712751476,-2.0877414863636377,-12.395253841929259
-0.7956295137419772,-3.3600310111501246,1.1168851941842752,-3.039925686595418,0.12994397697737625,-0.2309400206969925,1.1066326486158644,-0.8156212316555083,2.950032053588618,5.912563825631041,-0.8042765795073837,-2.325408415510265,1.3660177188140228,2.0154657144660124,1.4463052335831912,-6.616534135291495,2.3458983241142812,-1.8956426111878115,4.055888994566254,-1.4443629674564988,2.925406762842596,-0.8512140480286707,-1.407043870336163,6.680734704829539,-1.208255584167228,3.176663442302346,-3.2608722594050796,-1.2974048882619522,-0.7409937294201948,0.6884567981431586
-2.4206141631569897,-0.8741344368247518,0.3958090364997411,3.130044935511453,1.6555783968125468,1.1462612722327075,-1.8341000899712188,-0.05732424010250847,7.497362043271065,-0.8279149051444481,-3.3014986215111475,1.7423917218969858,4.5018621024411605,3.6548330899408983,0.2503036148106821,3.958126360529997,-8.043888044500704,-3.0144048941335266,3.5627691816323814,-11.460751997300985,1.0448614305155863,1.952787107921408,6.812412810618731,-4.6425258351106615,0.15318225408396113,4.70606661667387,3.194874241938896,0.8299484807111703,1.2611239340001164,12.231876893213993
-5.146652290913588,-0.2709298450571981,-3.01474532515598,0.503729468849199,-0.6452259482474192,0.7592897433211978,0.0889853902007447,6.4058492543359655,2.2038895582146356,3.248915738708475,-0.2761675054427958,3.5023391906163486,5.3447223332250235,-4.5418029577733545,-5.300948337595594,-3.368972960180881,15.910255912613778,-1.0932086062641084,-2.2934889335345696,-6.616075802162649,4.250417218559362,-5.803833653719815,-14.495749952697476,-0.6231659428733438,-2.141602259353534,3.933479947341919,-8.434774108973153,-0.8973350289190496,-0.4928230597090173,-14.220943223155167
3.732179833342969,5.839169426799229,-1.137171268659802,1.642254978742205,-3.965325686946037,-2.5563682193881903,-3.2247283213836013,1.0952043086379508,1.4659118394991073,1.8842510378251018,2.7420898658126527,3.3163911087878715,0.4057365827368391,0.275021392520572,-0.29739046051708007,0.739496042850385,6.771964611735082,4.977266619973947,3.007371264195987,11.900452944059355,-7.63799286246313,3.315424200494006,8.422974169273724,-3.0484521194146597,-2.144851598099476,-3.5443060219048688,-1.7620846950994347,2.1183967420131538,1.574949403352767,-2.2661955204910065
1.015721646709018,1.0346460215151758,0.11683236824482535,3.362364577376608,-0.40577300805576494,0.13002801060855096,0.020648221258568134,-5.294094552527668,4.734290920520833,1.323179264386094,-1.0028707297788475,-3.522816635485301,4.208831536389408,0.6073833285339987,1.4360696994092645,6.86430439010975,-8.127691761897855,-0.7483626778530384,-0.2504311538365287,5.758016230313338,-0.6394056399877563,3.0309204502090044,8.191886643764716,1.5355698028756488,-3.3082982217708454,-0.9431692126912674,0.07722575209982585,3.691772434842809,0.8727076682004586,1.1377635772494936
-4.958428184097867,-1.432297522013167,-0.26207611841071743,-1.3821754937540467,-4.383158611089967,-0.35245797285574965,1.4333013686778413,4.645957219853273,1.05340871291699,2.7798869414068794,-1.248081180325785,-2.187722793077919,-0.912986872034186,-0.9353944393583443,0.6657540887203686,-0.35880085300323095,2.4147529992269505,-0.12307798936035375,-1.6252713502080136,-2.352032540015815,1.7708706974416626,-0.13895890323188276,1.6129656376547037,-2.5986996332630143,-1.272105055700826,2.9231704269734635,-1.2499667990114418,0.12073044896817897,-3.311661014396319,-5.902525107785497
0.3357833645005539,-5.031669169230117,0.7915805850934119,1.177469827311249,11.094137708804611,-0.5372979627665949,4.878245986618747,-2.2413356782268163,3.8162695398995004,0.138976625029962,-0.9454966834883526,1.1948808899921417,0.21536840820185266,-0.5527735064056425,5.208792143341535,-2.6238954855716816,7.108720712747925,-1.010068921837159,-3.140617747693926,-6.188622148600284,-0.13424357628849193,1.9848747257829684,5.552887527076368,-3.6847275912756996,-1.6326115321446601,0.6177897401638094,-1.8753999938051873,1.0384987219312198,2.086125468012394,1.458619198922016
-1.8854471515369169,2.676488033394354,-3.8927800305291136,-2.6003100348952763,-5.233912049262809,1.348881403000215,3.780225240192682,5.523468871373892,1.6038899448285728,1.33456414064963,-6.441028623819869,2.715394457770759,-0.8537239457779533,3.3888844225292907,2.223266876574633,0.6709452396799853,-7.241421281274462,10.180706407973577,-0.32053817859278055,3.239304849925768,1.8116562481171252,0.967119983251201,0.9284093216398981,-1.8390025405149193,8.684049325454161,3.5832024105139118,4.26837582001252,-1.3395239028578239,-1.0900311065424966,-8.06614927086997
-3.1593935237668482,-0.2738722268189918,0.6399113473822379,-0.6823415943577276,-0.19688269020530247,1.603884721943177,-1.6718822268546387,1.9039057251320035,0.2337154956802625,4.467836271410578,5.289338795227978,-2.0303115268424667,3.060055772725162,3.992340116075935,-2.1592378194487143,-3.8407403545492635,5.851420807343927,1.1708097490329878,-1.410616025311148,-4.410907232405398,-4.696359434004275,2.6344785736898078,12.00801676371135,4.858656496317735,-1.2142710579909648,2.667263079257914,-3.386875045957516,2.5455741002425656,1.355793718279208,9.38427641351931
-3.457965980800404,-6.196365713930866,1.8015073471442737,-3.9407723294201435,0.062269316058796154,1.5444828383485127,-4.981051121255327,2.971105709548155,1.066023720845999,-1.0512759677328503,1.8729299763590355,-4.256148449588446,1.8568796603811544,0.18584300052863678,-1.8769992128699076,-3.476214157632297,-6.519509790048728,-0.9441358047251831,4.129209060027414,-7.050545061549993,-1.0039257727684643,-0.40489301378122744,6.005461554580413,0.37184188764582804,2.1646231234190214,6.745938803584208,0.7123247125734853,1.0200482793384276,-1.5922148452577325,22.018775290623616
-6.154435109562025,0.8641122405828672,-3.2805272341592264,4.074306245529423,-1.890580932938037,-6.183811663435698,0.19117409929999252,4.205434572355414,-1.346096692847866,3.1240452821594937,0.9986009641911506,1.7290126607306022,-0.8338875766361351,-4.882785697995651,-1.1212491994851175,-2.320672164685907,12.785417070223387,-6.045704025192919,-1.415189644140217,3.097921564154902,1.6613541284856346,-2.3951955976555466,-18.634319490599555,-4.069947905713122,-0.11610665503682793,-0.7645046227446177,-5.596240340814014,-1.293602529869546,-1.7021611003809771,-13.20516876254134
-1.588554696302257,5.095591197946279,-1.0986224611702449,-2.304113039757203,2.701858053564364,-1.824112548739909,-1.216676265196277,4.098052624756522,-0.48882592042676376,3.287529941429428,-4.167675082905606,6.541413066951474,7.529525586913604,-1.1724938638385944,-1.043724651588445,-2.5555200370280993,-4.0794119017863455,3.9398418908126187,0.19760785465434383,-0.3669664107531055,4.483484552896185,1.827599583515164,-9.135370407100917,1.640673243424441,5.28171849841133,4.5274509555736095,-1.5794609461623401,0.052519920524951136,0.08071326160749459,-20.219618582937418
-5.124654735985653,3.9571867572614865,2.075801656513854,1.0343535792391498,-8.206866333127758,0.55913767645912,0.7894644751728934,0.7463513624262531,0.6261636425675743,0.3896743316074498,-0.5077860751470189,0.7237349969546327,0.04351965851524575,1.120960956533034,1.0842846435304618,-1.821924120661642,-10.134376226350922,1.6822460641778463,6.655249162965741,1.0241687943350433,0.7760384091257577,-3.655335970866802,-4.450542971856164,2.178692891687647,5.0943379067820524,0.00505859630265082,0.8712319972642812,-1.1004260991353871,-2.9615151203001204,5.90590927184453
0.7508923346367182,-1.3093892320954748,0.42356769487073254,2.13682881261672,-0.5333382155671051,-3.9229553238233765,-1.1271958472502734,-1.9476640006821397,3.920866887894862,1.7281924440901026,-5.399915622652266,3.321857287183466,1.671197422050232,-5.712973778679336,2.087943788985024,-0.581179379733588,3.6730480138166395,0.8705076337335986,-4.789212452626924,2.8242463583177746,-1.313769892814034,1.8109080077949031,8.05036785655085,-1.1615800113187378,-2.5859675638930018,0.25659622344183264,4.04868753044131,2.2868289236886246,-1.3731632753859906,-10.210849370408805
-0.9945217798916659,1.3971959255860456,-1.860025148398858,-0.7889755423221786,-3.883898967413285,-2.3125765468692343,0.8118467497533641,2.8760492620782476,3.0335081394694057,3.578572454966231,-4.192089034013154,3.2881450041853366,2.0176036621961133,-0.6398337950960693,1.3955725384425426,1.3067009285808266,5.309888180946712,-3.174420964515906,-0.3081498670738363,-4.861781220449613,-1.9861033676163942,1.77326866299193,0.3275509208877924,-0.9861342906639428,-2.8781451043306836,-0.43479564546011895,3.2875680743039255,2.131491384065254,-0.6013088561693778,-14.449995793462527
-0.6309355483617973,1.9244882915835535,5.0986983868593,-1.833962088845281,-5.884651042716934,-3.028334800179047,4.331473093168839,0.6971068998989532,2.1347984129554405,-0.496091460136747,-1.0284061757254055,-0.7459694782681219,2.590358693578249,2.457195696852763,1.7903117979018028,0.7732561831225815,-11.33111378451617,1.0551700116221665,-0.815781013678636,-7.367456805669097,0.3684159201928734,0.3114939733496861,8.837820951193848,-2.350040431215466,1.4229481282378798,1.5555130623690643,0.37500608101618904,0.14224025810547491,-3.053566121535316,-3.3355325211588793
-0.11170697175238309,3.5074408610694716,0.6855257946062541,5.684083794145676,-8.96999233778877,-2.5830165461328303,4.821464822194823,-5.024473407983921,6.506819912579893,0.41441453738457334,-2.456182900327593,-1.412789801580993,0.6137323923723828,0.08568645964119292,-0.9201775086973523,3.2403856103515682,0.6272607293200556,-0.4081923906349907,1.5385103714912511,8.930852360037333,-3.149177606742356,1.9771908133555873,6.22911103182998,3.8907976865428306,-5.1106160215077585,-6.397555161571499,1.0970324397568316,1.8418292925302597,-0.37041647775498865,-3.4512098237917317
-5.153932614061675,-2.6592428369418273,-4.6235158948982376,8.178362050774831,4.997159819880348,-2.9071737360065555,-0.868921288563149,0.7916247438512498,5.883359924735984,0.8700078551308448,3.568126826778178,-0.6318854920994457,2.733849624505917,-1.4658039895801833,-2.2107207550768835,-0.9937553152676364,4.864924581045539,1.7835152562261611,3.261821189917865,14.67938708488048,-3.0561073845432967,2.045249893425484,-8.104773210058301,2.1556702583823792,-1.4751053723384158,-0.08292305185751436,-7.333314009505193,2.921749053564148,5.581867588793847,13.293603395368587
